,cycle_id,size,weight,selling_price
1639,17076.0,47.0,2063.0,2063.0
1640,17076.0,63.0,874.0,874.0
1641,17112.0,140.0,70.0,3430000.0
1642,17117.0,84.0,1100.0,86.0
1643,17125.0,120.0,132.0,7128000.0
1644,17125.0,93.0,130.0,7800000.0
1645,17126.0,93.0,200.0,12000000.0
1646,17126.0,120.0,250.0,13500000.0
1647,17162.0,150.0,62.55,47000.0
1648,17162.0,94.0,186.0,58200.0
1649,17186.0,72.0,205.35,13019190.0
1650,17186.0,72.0,37.5,1545375.0
1651,17187.0,90.0,4.5,185040.0
1652,17187.0,90.0,159.7,9262600.0
1653,17187.0,90.0,23.5,885950.0
1654,17188.0,69.0,3.0,99000.0
1655,17188.0,69.0,22.7,1253040.0
1656,17188.0,69.0,22.7,1316600.0
1657,17188.0,100.0,3.0,99000.0
1658,17188.0,69.0,540.0,29808000.0
1659,17188.0,100.0,55.0,1870000.0
1660,17188.0,80.0,2.0,64000.0
1661,17188.0,100.0,2.0,68000.0
1662,17188.0,80.0,5.0,0.0
1663,17189.0,90.0,5.2,215800.0
1664,17189.0,90.0,34.05,1283685.0
1665,17189.0,90.0,306.5,17777000.0
1666,17191.0,124.0,105.0,4536000.0
1667,17191.0,52.0,385.5,19275000.0
1668,17191.0,89.0,290.0,12818000.0
1669,17192.0,95.0,272.0,11696000.0
1670,17192.0,49.0,191.0,9798300.0
1671,17192.0,140.0,95.0,3800000.0
1672,17193.0,83.0,243.0,11032200.0
1673,17193.0,124.0,131.0,5659200.0
1674,17193.0,43.0,378.0,20071800.0
1675,17194.0,93.0,264.0,11457600.0
1676,17194.0,127.0,138.0,5878800.0
1677,17194.0,57.0,407.5,19804500.0
1678,17201.0,96.5,105.5,6076800.0
1679,17218.0,165.0,200.0,9700000.0
1680,17233.0,73.0,112.44,6645204.0
1681,17233.0,55.0,914.13,58504320.0
1682,17233.0,55.0,1194.57,1194.57
1683,17233.0,73.0,108.1,4157526.0
1684,17233.0,73.0,108.1,4157526.0
1685,17233.0,73.0,447.62,28692442.0
1686,17233.0,55.0,138.0,4830000.0
1687,17233.0,73.0,447.62,28692442.0
1688,17263.0,240.0,33.0,1386000.0
1689,17266.0,88.0,287.0,15670200.0
1690,17266.0,63.0,409.09,27736302.0
1691,17266.0,45.0,300.56,24495640.0
1692,17266.0,41.0,320.0,28320000.0
1693,17269.0,62.0,1000.0,105.0
1694,17277.0,53.0,103.6,5604760.0
1695,17277.0,102.0,55.4,3124560.0
1696,17278.0,53.0,59.0,3835000.0
1697,17306.0,200.0,90000.0,0.0
1698,17306.0,140.0,1270.0,57150000.0
1699,17307.0,71.0,380.0,380.0
1700,17325.0,139.0,152.74,7026000.0
1701,17330.0,187.0,239.23,1100500.0
1702,17339.0,185.0,107.3,4063900.0
1703,17339.0,201.0,375.6,15324480.0
1704,17364.0,58.5,251.42,13325260.0
1705,17375.0,100.0,150.0,8400000.0
1706,17377.0,76.0,815.3,52342260.0
1707,17377.0,67.0,700.0,44100000.0
1708,17378.0,160.0,290.0,12760000.0
1709,17385.0,74.0,1365.4,365.4
1710,17385.0,75.0,12.74,12.74
1711,17388.0,130.0,703.35,33409125.0
1712,17388.0,105.0,36.45,1401210.9
1713,17388.0,73.1,246.4,15943804.8
1714,17388.0,80.0,4452.35,276045700.0
1715,17401.0,107.0,521.38,28988728.0
1716,17401.0,107.0,70.71,2358885.6
1717,17401.0,84.0,1126.91,66262308.0
1718,17401.0,84.0,258.6,8440704.0
1719,17401.0,103.0,113.0,6147200.0
1720,17402.0,83.0,1723.33,0.0
1721,17402.0,83.0,1723.33,97195812.0
1722,17402.0,83.0,425.33,0.0
1723,17402.0,83.0,425.33,14035890.0
1724,17403.0,61.0,378.54,23393772.0
1725,17403.0,61.0,378.54,23393772.0
1726,17403.0,84.0,27.74,1586728.0
1727,17403.0,84.0,53.81,1829540.0
1728,17403.0,84.0,27.74,1586728.0
1729,17403.0,80.0,94.69,3408840.0
1730,17403.0,80.0,94.69,3408840.0
1731,17403.0,61.0,378.58,378.58
1732,17403.0,84.0,27.74,27.74
1733,17403.0,61.0,53.81,53.81
1734,17403.0,80.0,275.18,16510800.0
1735,17404.0,47.0,37.65,1317750.0
1736,17404.0,66.0,37.65,1317750.0
1737,17404.0,66.0,54.7,3216360.0
1738,17404.0,47.0,564.19,37010864.0
1739,17404.0,47.0,564.19,564.19
1740,17404.0,66.0,54.7,3216360.0
1741,17404.0,47.0,62.65,62.65
1742,17404.0,177.0,578.7,578.7
1743,17404.0,47.0,564.19,37010864.0
1744,17404.0,66.0,54.7,54.7
1745,17405.0,79.0,33.68,1175432.0
1746,17405.0,77.0,447.62,27260058.0
1747,17405.0,77.0,64.58,2389460.0
1748,17405.0,58.0,33.68,1175432.0
1749,17405.0,79.0,38.2,2223240.0
1750,17405.0,58.0,571.74,35790924.0
1751,17405.0,79.0,38.2,2223240.0
1752,17405.0,77.0,447.62,27260058.0
1753,17405.0,77.0,64.58,2389460.0
1754,17405.0,58.0,571.54,571.54
1755,17405.0,58.0,33.68,33.68
1756,17405.0,79.0,643.42,0.0
1757,17405.0,79.0,38.2,38.2
1758,17405.0,58.0,571.54,35778404.0
1759,17409.0,1200.0,0.0,0.0
1760,17436.0,140.0,52.55,1786700.0
1761,17436.0,100.0,201.45,10475400.0
1762,17436.0,120.0,5.5,181500.0
1763,17437.0,130.0,0.2,0.0
1764,17437.0,130.0,5.0,160000.0
1765,17437.0,150.0,66.95,2276300.0
1766,17437.0,106.0,163.85,7995880.0
1767,17438.0,107.0,201.9,9812340.0
1768,17438.0,150.0,52.9,1650480.0
1769,17438.0,130.0,6.8,0.0
1770,17438.0,130.0,5.0,160000.0
1771,17439.0,120.0,7.5,0.0
1772,17439.0,120.0,3.0,96000.0
1773,17439.0,98.0,226.4,11772800.0
1774,17439.0,140.0,48.05,1633700.0
1775,17449.0,170.0,128.31,4265024.4
1776,17449.0,80.0,938.8,60083200.0
1777,17449.0,160.0,12.24,428400.0
1778,17449.0,61.0,2819.0,185216184.0
1779,17449.0,160.0,69.0,2719980.0
1780,17449.0,108.0,1081.88,59936152.0
1781,17449.0,200.0,311.0,9330000.0
1782,17449.0,200.0,12.12,363600.0
1783,17450.0,200.0,11.0,330000.0
1784,17450.0,100.0,22.0,1254000.0
1785,17450.0,160.0,71.71,2727848.4
1786,17450.0,200.0,93.36,2800800.0
1787,17450.0,82.0,1417.11,89844774.0
1788,17450.0,160.0,51.32,1796200.0
1789,17450.0,105.0,1065.82,61284650.0
1790,17451.0,200.0,243.0,7290000.0
1791,17451.0,88.3,1712.74,98499677.0
1792,17451.0,160.0,181.7,6359500.0
1793,17451.0,108.0,1306.3,73936580.0
1794,17452.0,160.0,48.0,1945728.0
1795,17452.0,160.0,17.2,602000.0
1796,17452.0,102.0,740.75,41926450.0
1797,17452.0,200.0,12.86,385800.0
1798,17452.0,170.0,43.65,1482354.0
1799,17452.0,71.0,855.3,57048510.0
1800,17452.0,160.0,96.0,3891456.0
1801,17452.0,54.8,866.81,58561683.6
1802,17452.0,200.0,86.0,2580000.0
1803,17452.0,54.0,1733.62,117123367.0
1804,17452.0,200.0,172.0,5160000.0
1805,17453.0,105.0,560.7,31399200.0
1806,17453.0,160.0,57.0,2241810.0
1807,17453.0,61.0,1330.0,87181500.0
1808,17453.0,200.0,15.74,472200.0
1809,17453.0,70.0,870.3,58310100.0
1810,17453.0,170.0,10.8,362880.0
1811,17453.0,200.0,231.0,6930000.0
1812,17453.0,160.0,38.2,1337000.0
1813,17456.0,100.0,2000.0,200000000.0
1814,17468.0,200.0,100.0,3800000.0
1815,17475.0,130.0,430.0,21930000.0
1816,17537.0,103.0,170.0,5871000.0
1817,17574.0,123.0,492.0,21648000.0
1818,17574.0,77.0,700.0,35420000.0
1819,17574.0,55.0,970.0,55290000.0
1820,17574.0,31.46,318.0,25293720.0
1821,17574.0,30.53,2952.0,249355440.0
1822,17574.0,55.0,970.0,55290000.0
1823,17575.0,84.5,405.0,405.0
1824,17575.0,67.0,685.0,685.0
1825,17575.0,92.0,425.0,425.0
1826,17575.0,118.0,419.0,419.0
1827,17581.0,98.0,3000.0,87.0
1828,17589.0,93.0,238.0,238.0
1829,17589.0,51.0,12.0,12.0
1830,17589.0,51.0,491.0,491.0
1831,17589.0,66.0,207.5,207.5
1832,17609.0,120.0,303.0,14847000.0
1833,17609.0,111.0,853.7,23903600.0
1834,17609.0,111.0,619.0,619.0
1835,17609.0,111.0,853.7,853.7
1836,17609.0,120.0,78.7,2313780.0
1837,17609.0,111.0,619.44,28989792.0
1838,17624.0,75.6,4.7,157581.6
1839,17624.0,55.8,873.4,47023856.0
1840,17624.0,75.6,385.5,21541740.0
1841,17624.0,55.8,66.9,2161137.6
1842,17625.0,96.6,18.9,593535.6
1843,17625.0,96.6,271.2,14194608.0
1844,17625.0,100.8,265.9,13784256.0
1845,17625.0,100.8,7.4,230169.6
1846,17626.0,92.6,417.23,22843342.5
1847,17626.0,92.6,10.22,323769.6
1848,17627.0,106.0,629.7,33248160.0
1849,17627.0,106.0,22.18,702662.4
1850,17686.0,98.0,455.0,22295000.0
1851,17686.0,40.0,1300.0,98800000.0
1852,17686.0,148.0,78.83,3862670.0
1853,17686.0,58.0,443.81,28847650.0
1854,17687.0,100.0,80.0,3920000.0
1855,17704.0,246.0,40.0,0.0
1856,17704.0,85.0,44.5,44.5
1857,17704.0,116.0,40.0,2160000.0
1858,17706.0,88.0,314.5,314.5
1859,17706.0,162.0,166.0,166.0
1860,17706.0,56.0,244.0,244.0
1861,17717.0,74.0,108.35,3792250.0
1862,17717.0,74.0,108.35,3792250.0
1863,17717.0,74.0,424.92,24985296.0
1864,17717.0,102.0,39.77,1153330.0
1865,17717.0,102.0,81.45,3958470.0
1866,17717.0,66.0,39.77,39.77
1867,17717.0,74.0,424.92,24985296.0
1868,17717.0,74.0,533.27,533.27
1869,17717.0,66.0,1012.36,1012.36
1870,17717.0,66.0,1012.36,56489688.0
1871,17718.0,116.0,64.5,1870500.0
1872,17718.0,104.0,52.12,52.12
1873,17718.0,104.0,595.16,595.16
1874,17718.0,116.0,401.64,20001672.0
1875,17718.0,116.0,481.14,481.14
1876,17718.0,116.0,401.64,20001672.0
1877,17718.0,104.0,595.16,28686712.0
1878,17718.0,116.0,64.5,1870500.0
1879,17718.0,116.0,466.14,466.14
1880,17718.0,104.0,52.12,1459360.0
1881,17719.0,98.0,248.44,7204760.0
1882,17719.0,98.0,639.1,31571540.0
1883,17719.0,98.0,248.45,248.45
1884,17719.0,98.0,639.1,639.1
1885,17720.0,108.0,1121.42,53491734.0
1886,17720.0,117.0,146.4,4348080.0
1887,17720.0,108.0,347.77,9876668.0
1888,17720.0,108.0,1121.42,1121.42
1889,17720.0,117.0,432.3,21442080.0
1890,17720.0,108.0,347.77,347.77
1891,17721.0,90.0,1128.27,57541770.0
1892,17721.0,130.0,120.38,3370640.0
1893,17721.0,90.0,483.87,14806422.0
1894,17721.0,90.0,1128.27,1128.27
1895,17721.0,130.0,516.14,24258580.0
1896,17766.0,500.0,500.0,10000000.0
1897,17814.0,64.0,324.26,16602112.0
1898,17828.0,250.0,3.0,180000.0
1899,17828.0,120.0,8.75,525000.0
1900,17828.0,150.0,3.5,210000.0
1901,17828.0,130.0,2.0,120000.0
1902,17828.0,250.0,2.75,165000.0
1903,17828.0,120.0,2.0,120000.0
1904,17831.0,300.0,19.0,480000.0
1905,17831.0,200.0,200.0,9000000.0
1906,17832.0,125.0,20.0,960000.0
1907,17832.0,160.0,200.0,9600000.0
1908,17833.0,250.0,146.5,6006500.0
1909,17834.0,200.0,60.0,2760000.0
1910,17835.0,250.0,120.0,4200000.0
1911,17841.0,270.0,111.6,3571200.0
1912,17857.0,125.0,205.0,7175000.0
1913,17874.0,300.0,20.0,1200000.0
1914,17874.0,300.0,8.0,480000.0
1915,17874.0,300.0,180.0,6300000.0
1916,17875.0,175.0,158.0,6320000.0
1917,17879.0,168.0,36.95,1071550.0
1918,17879.0,122.0,1022.5,44683250.0
1919,17880.0,163.0,154.85,4490650.0
1920,17880.0,122.0,1365.4,61033380.0
1921,17881.0,114.0,452.3,20760570.0
1922,17881.0,116.0,2469.2,112595520.0
1923,17881.0,177.0,228.15,6160050.0
1924,17881.0,120.0,150.0,6600000.0
1925,17882.0,110.0,1.5,49999.995
1926,17882.0,110.0,1800.65,83730225.0
1927,17882.0,163.0,129.8,3764200.0
1928,17882.0,163.0,90.0,2700000.0
1929,17882.0,163.0,330.0,6600000.0
1930,17883.0,135.0,110.0,3850000.0
1931,17883.0,108.0,328.1,15355080.0
1932,17883.0,106.0,473.6,22306560.0
1933,17883.0,137.0,3.0,99999.0
1934,17883.0,108.0,2177.95,101928060.0
1935,17883.0,135.0,90.0,3150000.0
1936,17883.0,137.0,9.0,360000.0
1937,17884.0,147.0,196.0,6468000.0
1938,17884.0,103.0,3.3,149998.2
1939,17884.0,147.0,110.0,3630000.0
1940,17884.0,103.0,3202.5,152278875.0
1941,17885.0,109.0,196.75,9178387.5
1942,17885.0,109.0,1288.15,60092197.5
1943,17885.0,177.0,85.4,2305800.0
1944,17885.0,109.0,3.3,99999.9
1945,17887.0,400.0,800.0,36000000.0
1946,17941.0,50.0,4600.0,552000000.0
1947,17945.0,352.0,6.0,228000.0
1948,17946.0,212.0,450.0,15750000.0
1949,18025.0,48.0,5741.0,734848000.0
1950,18027.0,155.0,106.0,4876000.0
1951,18027.0,100.0,650.0,32500000.0
1952,18028.0,75.0,20.0,20.0
1953,18028.0,52.0,470.0,470.0
1954,18028.0,50.0,15.0,1125000.0
1955,18028.0,75.0,504.0,504.0
1956,18028.0,101.7,297.0,297.0
1957,18028.0,100.0,300.0,15000000.0
1958,18028.0,32.0,651.0,45570000.0
1959,18029.0,87.0,250.0,250.0
1960,18029.0,36.0,878.5,61495000.0
1961,18029.0,45.0,580.0,580.0
1962,18029.0,65.0,464.0,0.0
1963,18036.0,80.0,430.0,21930000.0
1964,18036.0,69.0,266.0,14630000.0
1965,18036.0,65.0,600.0,34200000.0
1966,18036.0,100.0,500.0,25500000.0
1967,18055.0,180.0,32.35,970500.0
1968,18055.0,127.0,969.55,42611722.5
1969,18055.0,180.0,90.0,2430000.0
1970,18055.0,180.0,30.0,900000.0
1971,18055.0,127.0,1295.95,53069152.5
1972,18055.0,175.0,61.2,1836000.0
1973,18056.0,180.0,3.0,99999.0
1974,18056.0,180.0,444.0,11544000.0
1975,18056.0,136.0,1904.5,81131700.0
1976,18057.0,170.0,20.0,520000.0
1977,18057.0,143.0,661.2,25489260.0
1978,18057.0,141.0,974.1,40766085.0
1979,18057.0,180.0,39.6,1108800.0
1980,18057.0,170.0,2.0,50000.0
1981,18057.0,180.0,330.0,9240000.0
1982,18057.0,180.0,22.15,708800.0
1983,18058.0,105.0,50.7,2218125.0
1984,18058.0,150.0,58.0,1856000.0
1985,18058.0,150.0,3.0,93000.0
1986,18058.0,108.0,1156.55,50425580.0
1987,18058.0,150.0,30.0,960000.0
1988,18058.0,150.0,2.0,50000.0
1989,18058.0,150.0,137.1,4387200.0
1990,18059.0,150.0,25.65,795150.0
1991,18059.0,150.0,16.0,472000.0
1992,18059.0,150.0,1.5,49999.5
1993,18059.0,118.0,443.85,20106405.0
1994,18059.0,109.0,331.6,14275380.0
1995,18059.0,107.0,796.4,34762860.0
1996,18059.0,150.0,200.45,6414400.0
1997,18059.0,118.0,195.65,8950987.5
1998,18059.0,150.0,30.0,1275000.0
1999,18059.0,150.0,30.0,1275000.0
2000,18127.0,102.2,12.0,356832.0
2001,18127.0,102.2,244.6,12122376.0
2002,18128.0,100.0,228.7,11435000.0
2003,18128.0,100.0,8.6,258000.0
2004,18129.0,104.9,252.1,12357942.0
2005,18129.0,104.9,7.0,205884.0
2006,18130.0,115.7,232.5,10894950.0
2007,18130.0,115.7,13.9,390812.4
2008,18132.0,114.1,19.4,876492.0
2009,18132.0,114.1,3.2,86745.6
2010,18133.0,120.4,271.0,12444320.0
2011,18133.0,120.4,18.5,509712.0
2012,18134.0,116.9,19.0,531468.0
2013,18134.0,116.9,270.1,12592062.0
2014,18140.0,90.0,82.76,2482800.0
2015,18140.0,89.0,138.0,6913800.0
2016,18140.0,104.0,295.29,14232978.0
2017,18142.0,59.5,623.67,36921264.0
2018,18148.0,50.0,4500.0,540000000.0
2019,18149.0,40.0,10300.0,1277200000.0
2020,18166.0,72.0,4800.0,103.0
2021,18224.0,220.0,450.0,21150000.0
2022,18237.0,65.0,400.0,23200000.0
2023,18238.0,140.0,184.0,7912000.0
2024,18241.0,70.0,668.0,34736000.0
2025,18248.0,160.0,42.0,2100000.0
2026,18249.0,160.0,43.0,2150000.0
2027,18253.0,79.0,600.0,33600000.0
2028,18277.0,90.85,559.77,29572649.1
2029,18277.0,90.85,16.01,240150.0
2030,18277.0,78.36,660.5,35883644.0
2031,18277.0,78.36,37.53,562950.0
2032,18277.0,72.41,957.84,53177361.12
2033,18277.0,72.41,117.47,1996990.0
2034,18292.0,280.0,14.0,490000.0
2035,18293.0,280.0,14.0,490000.0
2036,18324.0,226.0,110.0,2761000.0
2037,18325.0,226.0,475.45,11933795.0
2038,18326.0,138.0,262.85,10881990.0
2039,18327.0,200.0,1100.0,77000000.0
2040,18337.0,335.0,2.0,56000.0
2041,18359.0,41.5,1120.0,81536000.0
2042,18359.0,108.0,240.0,11856000.0
2043,18359.0,59.0,193.0,11773.0
2044,18359.0,79.0,240.0,13440000.0
2045,18360.0,250.0,39.0,1365000.0
2046,18361.0,90.0,460.0,23920000.0
2047,18361.0,40.0,2020.0,149480000.0
2048,18361.0,116.0,428.15,20979350.0
2049,18361.0,60.0,325.0,19467500.0
2050,18362.0,65.0,709.0,61000.0
2051,18363.0,87.0,193.0,10229000.0
2052,18363.0,78.0,483.0,58000.0
2053,18367.0,54.0,2700.0,324000000.0
2054,18370.0,185.0,1841.0,108619.0
2055,18395.0,52.0,1100.0,117000.0
2056,18396.0,85.0,4200.0,97.0
2057,18403.0,75.0,30.0,1069200.0
2058,18403.0,68.0,2414.0,14339160.0
2059,18404.0,65.0,120.0,6780000.0
2060,18405.0,74.0,400.0,21600000.0
2061,18407.0,65.0,150.0,9000000.0
2062,18424.0,87.0,800.0,42400000.0
2063,18424.0,120.0,800.0,40000000.0
2064,18427.0,175.0,310.0,12245000.0
2065,18431.0,90.0,2500.0,257500000.0
2066,18446.0,54.0,4000.0,444000000.0
2067,18447.0,53.0,3000.0,357000000.0
2068,18465.0,48.0,1200.0,80400000.0
2069,18466.0,55.0,900.0,55350000.0
2070,18467.0,69.0,300.0,17400000.0
2071,18468.0,89.0,300.0,12600000.0
2072,18468.0,89.0,300.0,12600000.0
2073,18483.0,60.0,937.68,937.68
2074,18483.0,90.0,456.29,456.29
2075,18483.0,130.0,450.0,450.0
2076,18484.0,55.0,1444.07,1444.07
2077,18484.0,93.0,557.23,557.23
2078,18484.0,67.0,724.78,724.78
2079,18488.0,110.0,517.54,517.54
2080,18488.0,70.0,909.62,909.62
2081,18488.0,75.0,615.0,615.0
2082,18492.0,300.0,5.0,100000.0
2083,18513.0,476.0,225.0,5625000.0
2084,18514.0,450.0,20.0,500000.0
2085,18515.0,475.0,20.0,500000.0
2086,18516.0,45.0,96.58,96.58
2087,18516.0,120.0,23.0,23.0
2088,18518.0,95.0,1536.0,1536.0
2089,18518.0,155.0,516.27,516.27
2090,18518.0,95.0,412.59,412.59
2091,18521.0,125.0,637.93,0.001
2092,18521.0,95.0,1335.58,1335.58
2093,18523.0,110.0,277.39,277.39
2094,18523.0,135.0,398.82,0.001
2095,18541.0,230.0,5.0,260000.0
2096,18542.0,230.0,6.0,312000.0
2097,18543.0,250.0,20.0,1000000.0
2098,18544.0,650.0,3.0,90000.0
2099,18545.0,250.0,52.0,1536000.0
2100,18560.0,1000.0,3.0,45000.0
2101,18600.0,900.0,1.0,25000.0
2102,18603.0,70.0,943.76,943.76
2103,18603.0,145.0,567.41,567.41
2104,18603.0,95.0,639.1,639.1
2105,18604.0,65.0,1187.24,1187.24
2106,18604.0,92.0,747.54,747.54
2107,18604.0,130.0,577.0,577.0
2108,18606.0,129.71,6.11,91650.0
2109,18606.0,93.27,1684.0,87599996.0
2110,18606.0,97.08,30.01,450150.0
2111,18606.0,93.27,53.4,801000.0
2112,18606.0,129.71,493.03,21228885.74
2113,18606.0,97.08,769.83,39165871.08
2114,18607.0,104.15,570.59,28152910.6
2115,18607.0,104.15,18.07,271050.0
2116,18607.0,87.0,776.27,41375191.0
2117,18607.0,87.0,70.49,1057350.0
2118,18607.0,85.19,32.85,492750.0
2119,18607.0,85.19,518.85,27748616.85
2120,18608.0,266.34,11.86,59300.0
2121,18608.0,266.34,258.34,775020.0
2122,18608.0,266.34,540.0,10800000.0
2123,18609.0,89.3,531.06,28257702.6
2124,18609.0,89.3,31.15,467250.0
2125,18609.0,72.93,166.83,2836110.0
2126,18609.0,72.93,729.84,40443353.76
2127,18609.0,71.91,30.39,455850.0
2128,18609.0,71.91,654.23,36386964.14
2129,18610.0,93.57,31.67,475050.0
2130,18610.0,135.79,504.54,21110962.68
2131,18610.0,91.4,68.97,1034550.0
2132,18610.0,91.4,878.53,46193107.4
2133,18610.0,91.4,8.59,25770.0
2134,18610.0,135.79,10.13,151950.0
2135,18610.0,93.57,818.93,42526215.97
2136,18610.0,91.4,1.26,12600.0
2137,18611.0,132.78,535.69,22736826.36
2138,18611.0,132.78,9.99,149850.0
2139,18611.0,91.0,831.45,43817415.0
2140,18611.0,94.0,74.38,1115700.0
2141,18611.0,94.0,1021.36,52906448.0
2142,18611.0,91.0,30.73,460950.0
2143,18611.0,94.0,9.62,96200.0
2144,18613.0,275.6,51.87,155610.0
2145,18613.0,275.6,695.86,13917200.0
2146,18613.0,275.6,120.64,603200.0
2147,18614.0,69.27,751.27,42235648.13
2148,18614.0,66.3,83.47,1252050.0
2149,18614.0,66.3,857.64,48979820.4
2150,18614.0,84.43,21.38,320700.0
2151,18614.0,69.27,35.4,531000.0
2152,18614.0,84.43,591.09,32315481.39
2153,18614.0,66.3,41.39,124170.0
2154,18614.0,66.3,13.01,130100.0
2155,18615.0,57.73,3.96,59400.0
2156,18615.0,57.73,52.35,3164766.9
2157,18616.0,83.61,19.43,291450.0
2158,18616.0,63.58,758.55,43939767.3
2159,18616.0,83.61,567.42,31161004.14
2160,18616.0,63.58,22.68,340200.0
2161,18616.0,60.36,49.43,840310.0
2162,18616.0,60.36,761.14,44825056.88
2163,18620.0,38.0,1746.73,122725249.8
2164,18620.0,50.0,727.85,100.0
2165,18620.0,66.8,385.95,100.0
2166,18620.0,97.7,247.42,100.0
2167,18621.0,76.0,815.3,52342260.0
2168,18621.0,67.0,700.0,44100000.0
2169,18626.0,227.3,2.5,150000.0
2170,18626.0,110.0,7.5,375000.0
2171,18626.0,166.6,5.4,324000.0
2172,18626.0,142.85,4.1,246000.0
2173,18626.0,130.5,5.0,240000.0
2174,18627.0,175.0,300.0,11850000.0
2175,18631.0,110.0,52.0,52.0
2176,18633.0,150.0,248.28,248.28
2177,18635.0,77.0,937.89,937.89
2178,18635.0,110.0,526.37,526.37
2179,18637.0,100.0,560.26,560.26
2180,18637.0,62.0,854.68,854.68
2181,18669.0,79.0,402.18,22602516.0
2182,18669.0,61.0,1103.21,65971958.0
2183,18669.0,61.0,23.66,848920.8
2184,18669.0,34.71,3880.4,297432660.0
2185,18669.0,61.0,1.5,89700.0
2186,18669.0,55.1,27.05,1730118.0
2187,18669.0,34.71,259.38,11928886.2
2188,18669.0,34.71,1.82,139503.0
2189,18669.0,79.0,6.3,212436.0
2190,18670.0,71.0,2511.94,145190132.0
2191,18670.0,71.0,177.12,6142521.6
2192,18670.0,71.0,885.9,51205020.0
2193,18670.0,91.0,8.96,289766.4
2194,18670.0,91.0,383.07,20647473.0
2195,18670.0,71.0,6.0,208080.0
2196,18670.0,71.0,38.41,1332058.8
2197,18671.0,37.6,5.0,376000.0
2198,18671.0,84.0,458.94,25333488.0
2199,18671.0,84.0,13.5,447120.0
2200,18671.0,68.0,1289.65,75315560.0
2201,18671.0,37.6,5282.69,397258288.0
2202,18671.0,68.0,42.16,1477286.4
2203,18671.0,59.4,208.81,12996334.4
2204,18671.0,37.6,169.84,7663180.8
2205,18672.0,58.1,275.95,17318622.0
2206,18672.0,36.7,3892.42,294461573.0
2207,18672.0,65.0,11.43,401193.0
2208,18672.0,36.7,177.51,8057178.9
2209,18672.0,81.0,6.0,200880.0
2210,18672.0,81.0,396.26,22111308.0
2211,18672.0,65.0,983.43,57530655.0
2212,18673.0,74.0,9.79,327769.0
2213,18673.0,69.0,170.67,5959796.4
2214,18673.0,69.0,2511.48,146168136.0
2215,18673.0,88.0,397.25,21610400.0
2216,18673.0,88.0,6.24,203673.6
2217,18673.0,74.0,1014.81,56626398.0
2218,18673.0,69.0,9.35,544170.0
2219,18674.0,79.0,16.75,545715.0
2220,18674.0,39.0,2.6,2.6
2221,18674.0,39.0,53.63,2397261.0
2222,18674.0,94.0,8.44,278520.0
2223,18674.0,39.0,3.0,223500.0
2224,18674.0,79.0,973.75,52874625.0
2225,18674.0,94.0,304.23,16306728.0
2226,18674.0,67.5,6.0,358500.0
2227,18674.0,39.0,3797.59,282920455.0
2228,18674.0,94.0,304.23,16306728.0
2229,18674.0,67.5,103.86,6205635.0
2230,18674.0,94.0,8.44,278520.0
2231,18674.0,39.0,10.0,745000.0
2232,18675.0,87.0,7.0,382200.0
2233,18675.0,71.0,9.34,323911.2
2234,18675.0,33.0,2528.42,195952550.0
2235,18675.0,87.0,270.53,14770938.0
2236,18675.0,33.0,63.57,2956005.0
2237,18675.0,33.0,15.0,1162500.0
2238,18675.0,71.0,270.71,15647038.0
2239,18675.0,87.0,270.53,14770938.0
2240,18675.0,51.0,81.24,5329344.0
2241,18676.0,74.0,408.14,23345608.0
2242,18676.0,49.4,82.0,5451360.0
2243,18676.0,32.0,3077.62,240054360.0
2244,18676.0,32.0,99.47,4655196.0
2245,18676.0,64.0,508.08,30078336.0
2246,18676.0,74.0,8.79,301672.8
2247,18676.0,64.0,26.16,929203.2
2248,18677.0,39.4,3262.6,242411180.0
2249,18677.0,78.0,36.3,1228392.0
2250,18677.0,78.0,909.32,51285648.0
2251,18677.0,59.8,187.43,11635654.4
2252,18677.0,39.4,133.07,5932260.6
2253,18678.0,52.8,166.9,6497083.2
2254,18678.0,79.5,227.69,12784793.5
2255,18678.0,52.8,5.0,194640.0
2256,18678.0,52.8,3.0,194640.0
2257,18678.0,52.8,50.0,50.0
2258,18678.0,87.0,1106.77,60429642.0
2259,18678.0,87.0,42.59,1395248.4
2260,18678.0,52.8,2.5,97320.0
2261,18678.0,52.8,4819.87,312713165.6
2262,18679.0,250.0,90.0,1890000.0
2263,18680.0,250.0,30.0,630000.0
2264,18726.0,94.9,692.25,0.0
2265,18732.0,81.0,877.48,0.0
2266,18733.0,85.3,863.6,0.0
2267,18734.0,81.9,948.11,0.0
2268,18735.0,89.5,4999.0,4999.0
2269,18736.0,95.0,900.77,900.77
2270,18737.0,80.4,926.49,0.0
2271,18739.0,62.0,4879.0,0.0
2272,18741.0,78.3,728.61,0.0
2273,18742.0,88.3,676.39,676.39
2274,18743.0,76.9,788.72,0.0
2275,18744.0,74.0,787.76,787.76
2276,18745.0,76.3,752.19,752.19
2277,18746.0,79.2,5566.89,0.0
2278,18747.0,72.3,5322.28,5322.28
2279,18748.0,81.9,734.72,734.72
2280,18749.0,81.9,638.53,0.0
2281,18751.0,98.9,898.13,898.13
2282,18789.0,83.0,3000.0,103.0
2283,18803.0,300.0,53.5,2942500.0
2284,18803.0,300.0,24.0,1320000.0
2285,18803.0,300.0,5.8,319000.0
2286,18803.0,250.0,200.0,9600000.0
