,cycle_id,sampled_at,average_weight,distance_date,average_daily_gain,avg_pond_length,avg_pond_width,avg_pond_depth,long_cycle(day),total_feed(kg),avg_tray_number,avg_feed_remain%,count_fasting,total_mortal,avg_weight_mortal,avg_weight_sample
701,8011.0,2021-04-19,23.31,7,0.6128571428571428,58.88,44.16,1.6,82.0,13476.0,0.0,0.0,1.0,0.0,0.0,14.8325
702,8011.0,2021-04-25,26.6,6,0.5483333333333338,58.88,44.16,1.6,82.0,13476.0,0.0,0.0,1.0,0.0,0.0,14.8325
703,8012.0,2021-03-08,2.71,0,0.0,39.5,29.62,1.6,80.0,6254.0,0.0,0.0,1.0,0.0,0.0,12.96875
704,8012.0,2021-03-15,5.34,7,0.3757142857142857,39.5,29.62,1.6,80.0,6254.0,0.0,0.0,1.0,0.0,0.0,12.96875
705,8012.0,2021-03-22,7.54,7,0.31428571428571433,39.5,29.62,1.6,80.0,6254.0,0.0,0.0,1.0,0.0,0.0,12.96875
706,8012.0,2021-03-29,10.29,7,0.39285714285714274,39.5,29.62,1.6,80.0,6254.0,0.0,0.0,1.0,0.0,0.0,12.96875
707,8012.0,2021-04-05,14.01,7,0.5314285714285715,39.5,29.62,1.6,80.0,6254.0,0.0,0.0,1.0,0.0,0.0,12.96875
708,8012.0,2021-04-12,17.68,7,0.5242857142857142,39.5,29.62,1.6,80.0,6254.0,0.0,0.0,1.0,0.0,0.0,12.96875
709,8012.0,2021-04-20,22.8,8,0.6400000000000001,39.5,29.62,1.6,80.0,6254.0,0.0,0.0,1.0,0.0,0.0,12.96875
710,8012.0,2021-04-25,23.38,5,0.11599999999999966,39.5,29.62,1.6,80.0,6254.0,0.0,0.0,1.0,0.0,0.0,12.96875
711,8013.0,2021-03-08,3.05,0,0.0,48.72,36.54,1.6,83.0,9943.0,0.0,0.0,1.0,0.0,0.0,13.645
712,8013.0,2021-03-15,4.81,7,0.2514285714285714,48.72,36.54,1.6,83.0,9943.0,0.0,0.0,1.0,0.0,0.0,13.645
713,8013.0,2021-03-22,8.34,7,0.5042857142857143,48.72,36.54,1.6,83.0,9943.0,0.0,0.0,1.0,0.0,0.0,13.645
714,8013.0,2021-03-22,8.34,0,0.0,48.72,36.54,1.6,83.0,9943.0,0.0,0.0,1.0,0.0,0.0,13.645
715,8013.0,2021-04-05,15.5,14,0.5114285714285715,48.72,36.54,1.6,83.0,9943.0,0.0,0.0,1.0,0.0,0.0,13.645
716,8013.0,2021-04-12,19.04,7,0.5057142857142856,48.72,36.54,1.6,83.0,9943.0,0.0,0.0,1.0,0.0,0.0,13.645
717,8013.0,2021-04-20,23.03,8,0.49875000000000025,48.72,36.54,1.6,83.0,9943.0,0.0,0.0,1.0,0.0,0.0,13.645
718,8013.0,2021-04-25,27.05,5,0.8039999999999999,48.72,36.54,1.6,83.0,9943.0,0.0,0.0,1.0,0.0,0.0,13.645
719,8014.0,2021-03-09,3.14,0,0.0,26.52,19.89,1.6,81.0,3215.5,0.0,0.0,0.0,0.0,0.0,14.12142857142857
720,8014.0,2021-03-16,6.26,7,0.4457142857142857,26.52,19.89,1.6,81.0,3215.5,0.0,0.0,0.0,0.0,0.0,14.12142857142857
721,8014.0,2021-03-23,8.7,7,0.3485714285714285,26.52,19.89,1.6,81.0,3215.5,0.0,0.0,0.0,0.0,0.0,14.12142857142857
722,8014.0,2021-04-06,15.06,14,0.45428571428571435,26.52,19.89,1.6,81.0,3215.5,0.0,0.0,0.0,0.0,0.0,14.12142857142857
723,8014.0,2021-04-13,18.51,7,0.492857142857143,26.52,19.89,1.6,81.0,3215.5,0.0,0.0,0.0,0.0,0.0,14.12142857142857
724,8014.0,2021-04-20,22.13,7,0.5171428571428568,26.52,19.89,1.6,81.0,3215.5,0.0,0.0,0.0,0.0,0.0,14.12142857142857
725,8014.0,2021-04-25,25.05,5,0.5840000000000003,26.52,19.89,1.6,81.0,3215.5,0.0,0.0,0.0,0.0,0.0,14.12142857142857
726,8092.0,2021-03-13,2.7,0,0.0,36.51,27.39,1.0,70.0,606.0,0.0,0.0,6.0,0.0,0.0,3.1500000000000004
727,8092.0,2021-03-19,3.6,6,0.15,36.51,27.39,1.0,70.0,606.0,0.0,0.0,6.0,0.0,0.0,3.1500000000000004
728,8259.0,2021-04-05,3.02,0,0.0,57.74,43.3,3.0,108.0,8129.7,0.0,0.0,6.0,5748.0,58.2,7.716666666666666
729,8259.0,2021-04-15,5.03,10,0.201,57.74,43.3,3.0,108.0,8129.7,0.0,0.0,6.0,5748.0,58.2,7.716666666666666
730,8259.0,2021-04-25,7.38,10,0.23499999999999996,57.74,43.3,3.0,108.0,8129.7,0.0,0.0,6.0,5748.0,58.2,7.716666666666666
731,8259.0,2021-05-15,9.9,20,0.12600000000000003,57.74,43.3,3.0,108.0,8129.7,0.0,0.0,6.0,5748.0,58.2,7.716666666666666
732,8259.0,2021-05-25,10.58,10,0.06799999999999998,57.74,43.3,3.0,108.0,8129.7,0.0,0.0,6.0,5748.0,58.2,7.716666666666666
733,8259.0,2021-06-04,10.39,10,-0.01899999999999995,57.74,43.3,3.0,108.0,8129.7,0.0,0.0,6.0,5748.0,58.2,7.716666666666666
734,8265.0,2021-04-04,2.25,0,0.0,57.74,43.3,3.0,109.0,8038.7,0.0,0.0,6.0,16119.0,38.32,6.716666666666666
735,8265.0,2021-04-14,5.13,10,0.288,57.74,43.3,3.0,109.0,8038.7,0.0,0.0,6.0,16119.0,38.32,6.716666666666666
736,8265.0,2021-04-24,7.49,10,0.23600000000000004,57.74,43.3,3.0,109.0,8038.7,0.0,0.0,6.0,16119.0,38.32,6.716666666666666
737,8265.0,2021-05-14,8.73,20,0.06200000000000001,57.74,43.3,3.0,109.0,8038.7,0.0,0.0,6.0,16119.0,38.32,6.716666666666666
738,8265.0,2021-05-24,8.77,10,0.003999999999999915,57.74,43.3,3.0,109.0,8038.7,0.0,0.0,6.0,16119.0,38.32,6.716666666666666
739,8265.0,2021-06-03,7.93,10,-0.08399999999999999,57.74,43.3,3.0,109.0,8038.7,0.0,0.0,6.0,16119.0,38.32,6.716666666666666
740,8266.0,2021-04-01,4.02,0,0.0,57.74,43.3,3.0,113.0,7308.8,0.0,0.0,9.0,1776.0,13.51,11.226
741,8266.0,2021-05-01,11.9,30,0.2626666666666667,57.74,43.3,3.0,113.0,7308.8,0.0,0.0,9.0,1776.0,13.51,11.226
742,8266.0,2021-05-11,12.82,10,0.092,57.74,43.3,3.0,113.0,7308.8,0.0,0.0,9.0,1776.0,13.51,11.226
743,8266.0,2021-05-21,13.88,10,0.10600000000000005,57.74,43.3,3.0,113.0,7308.8,0.0,0.0,9.0,1776.0,13.51,11.226
744,8266.0,2021-05-31,13.51,10,-0.0370000000000001,57.74,43.3,3.0,113.0,7308.8,0.0,0.0,9.0,1776.0,13.51,11.226
745,8292.0,2021-03-16,2.8,0,0.0,30.0,27.0,1.5,43.0,653.2,0.0,0.0,2.0,0.0,0.0,5.0
746,8292.0,2021-03-23,5.2,7,0.3428571428571429,30.0,27.0,1.5,43.0,653.2,0.0,0.0,2.0,0.0,0.0,5.0
747,8292.0,2021-03-27,7.0,4,0.44999999999999996,30.0,27.0,1.5,43.0,653.2,0.0,0.0,2.0,0.0,0.0,5.0
748,8293.0,2021-03-16,2.2,0,0.0,0.0,0.0,0.0,0.0,329.8,0.0,0.0,2.0,0.0,0.0,4.033333333333334
749,8293.0,2021-03-22,4.5,6,0.3833333333333333,0.0,0.0,0.0,0.0,329.8,0.0,0.0,2.0,0.0,0.0,4.033333333333334
750,8293.0,2021-03-27,5.4,5,0.18000000000000008,0.0,0.0,0.0,0.0,329.8,0.0,0.0,2.0,0.0,0.0,4.033333333333334
751,8475.0,2021-04-04,5.7,0,0.0,44.72,33.54,0.0,49.0,352.6,0.0,0.0,5.0,0.0,0.0,6.09
752,8475.0,2021-04-11,5.9,7,0.0285714285714286,44.72,33.54,0.0,49.0,352.6,0.0,0.0,5.0,0.0,0.0,6.09
753,8475.0,2021-04-13,6.67,2,0.3849999999999998,44.72,33.54,0.0,49.0,352.6,0.0,0.0,5.0,0.0,0.0,6.09
754,8578.0,2021-04-17,3.6,0,0.0,51.64,38.73,1.0,57.0,959.0,0.0,0.0,3.0,0.0,0.0,4.616666666666666
755,8578.0,2021-04-21,4.0,4,0.09999999999999998,51.64,38.73,1.0,57.0,959.0,0.0,0.0,3.0,0.0,0.0,4.616666666666666
756,8578.0,2021-04-27,6.25,6,0.375,51.64,38.73,1.0,57.0,959.0,0.0,0.0,3.0,0.0,0.0,4.616666666666666
757,8716.0,2021-04-29,3.7,0,0.0,28.87,21.65,0.0,57.0,851.5,0.0,0.0,2.0,0.0,0.0,4.12
758,8716.0,2021-05-06,4.54,7,0.11999999999999998,28.87,21.65,0.0,57.0,851.5,0.0,0.0,2.0,0.0,0.0,4.12
759,8985.0,2021-08-05,0.95,0,0.0,51.64,38.73,0.0,137.0,8124.9,0.0,0.0,0.0,0.0,0.0,20.348387096774193
760,8985.0,2021-08-08,1.24,3,0.09666666666666668,51.64,38.73,0.0,137.0,8124.9,0.0,0.0,0.0,0.0,0.0,20.348387096774193
761,8985.0,2021-08-12,1.96,4,0.18,51.64,38.73,0.0,137.0,8124.9,0.0,0.0,0.0,0.0,0.0,20.348387096774193
762,8985.0,2021-08-15,2.28,3,0.10666666666666662,51.64,38.73,0.0,137.0,8124.9,0.0,0.0,0.0,0.0,0.0,20.348387096774193
763,8985.0,2021-08-18,3.38,3,0.3666666666666667,51.64,38.73,0.0,137.0,8124.9,0.0,0.0,0.0,0.0,0.0,20.348387096774193
764,8985.0,2021-08-22,4.07,4,0.1725000000000001,51.64,38.73,0.0,137.0,8124.9,0.0,0.0,0.0,0.0,0.0,20.348387096774193
765,8985.0,2021-08-26,4.94,4,0.21750000000000003,51.64,38.73,0.0,137.0,8124.9,0.0,0.0,0.0,0.0,0.0,20.348387096774193
766,8985.0,2021-08-28,5.64,2,0.34999999999999964,51.64,38.73,0.0,137.0,8124.9,0.0,0.0,0.0,0.0,0.0,20.348387096774193
767,8985.0,2021-09-01,7.41,4,0.4425000000000001,51.64,38.73,0.0,137.0,8124.9,0.0,0.0,0.0,0.0,0.0,20.348387096774193
768,8985.0,2021-09-04,7.78,3,0.12333333333333336,51.64,38.73,0.0,137.0,8124.9,0.0,0.0,0.0,0.0,0.0,20.348387096774193
769,8985.0,2021-09-08,9.33,4,0.38749999999999996,51.64,38.73,0.0,137.0,8124.9,0.0,0.0,0.0,0.0,0.0,20.348387096774193
770,8985.0,2021-09-11,10.56,3,0.41000000000000014,51.64,38.73,0.0,137.0,8124.9,0.0,0.0,0.0,0.0,0.0,20.348387096774193
771,8985.0,2021-09-15,13.45,4,0.7224999999999997,51.64,38.73,0.0,137.0,8124.9,0.0,0.0,0.0,0.0,0.0,20.348387096774193
772,8985.0,2021-09-18,14.34,3,0.29666666666666686,51.64,38.73,0.0,137.0,8124.9,0.0,0.0,0.0,0.0,0.0,20.348387096774193
773,8985.0,2021-09-22,15.48,4,0.28500000000000014,51.64,38.73,0.0,137.0,8124.9,0.0,0.0,0.0,0.0,0.0,20.348387096774193
774,8985.0,2021-09-27,19.7,5,0.8439999999999998,51.64,38.73,0.0,137.0,8124.9,0.0,0.0,0.0,0.0,0.0,20.348387096774193
775,8985.0,2021-09-29,20.6,2,0.45000000000000107,51.64,38.73,0.0,137.0,8124.9,0.0,0.0,0.0,0.0,0.0,20.348387096774193
776,8985.0,2021-10-04,22.89,5,0.45799999999999985,51.64,38.73,0.0,137.0,8124.9,0.0,0.0,0.0,0.0,0.0,20.348387096774193
777,8985.0,2021-10-10,22.47,6,-0.07000000000000028,51.64,38.73,0.0,137.0,8124.9,0.0,0.0,0.0,0.0,0.0,20.348387096774193
778,8985.0,2021-10-10,24.4,0,1.9299999999999997,51.64,38.73,0.0,137.0,8124.9,0.0,0.0,0.0,0.0,0.0,20.348387096774193
779,8985.0,2021-10-15,27.9,5,0.7,51.64,38.73,0.0,137.0,8124.9,0.0,0.0,0.0,0.0,0.0,20.348387096774193
780,8985.0,2021-10-18,29.95,3,0.6833333333333336,51.64,38.73,0.0,137.0,8124.9,0.0,0.0,0.0,0.0,0.0,20.348387096774193
781,8985.0,2021-10-22,31.65,4,0.4249999999999998,51.64,38.73,0.0,137.0,8124.9,0.0,0.0,0.0,0.0,0.0,20.348387096774193
782,8985.0,2021-10-25,33.46,3,0.603333333333334,51.64,38.73,0.0,137.0,8124.9,0.0,0.0,0.0,0.0,0.0,20.348387096774193
783,8985.0,2021-10-27,34.54,2,0.5399999999999991,51.64,38.73,0.0,137.0,8124.9,0.0,0.0,0.0,0.0,0.0,20.348387096774193
784,8985.0,2021-11-01,39.7,5,1.0320000000000007,51.64,38.73,0.0,137.0,8124.9,0.0,0.0,0.0,0.0,0.0,20.348387096774193
785,8985.0,2021-11-04,41.04,3,0.44666666666666544,51.64,38.73,0.0,137.0,8124.9,0.0,0.0,0.0,0.0,0.0,20.348387096774193
786,8985.0,2021-11-07,42.04,3,0.3333333333333333,51.64,38.73,0.0,137.0,8124.9,0.0,0.0,0.0,0.0,0.0,20.348387096774193
787,8985.0,2021-11-10,43.81,3,0.5900000000000011,51.64,38.73,0.0,137.0,8124.9,0.0,0.0,0.0,0.0,0.0,20.348387096774193
788,8985.0,2021-11-18,46.3,8,0.31124999999999936,51.64,38.73,0.0,137.0,8124.9,0.0,0.0,0.0,0.0,0.0,20.348387096774193
789,8985.0,2021-11-22,47.54,4,0.3100000000000005,51.64,38.73,0.0,137.0,8124.9,0.0,0.0,0.0,0.0,0.0,20.348387096774193
790,8988.0,2021-05-03,3.7,0,0.0,51.92,38.94,0.0,51.0,60.0,0.0,0.0,20.0,0.0,0.0,3.7
791,9057.0,2021-04-29,3.7,0,0.0,29.12,21.84,0.0,60.0,859.0,0.0,0.0,0.0,0.0,0.0,3.7
792,9057.0,2021-04-29,3.7,0,0.0,29.12,21.84,0.0,60.0,859.0,0.0,0.0,0.0,0.0,0.0,3.7
793,9058.0,2021-05-04,6.1,0,0.0,51.64,38.73,0.0,44.0,312.0,0.0,0.0,0.0,0.0,0.0,6.099999999999999
794,9058.0,2021-05-04,6.1,0,0.0,51.64,38.73,0.0,44.0,312.0,0.0,0.0,0.0,0.0,0.0,6.099999999999999
795,9058.0,2021-05-04,6.1,0,0.0,51.64,38.73,0.0,44.0,312.0,0.0,0.0,0.0,0.0,0.0,6.099999999999999
796,9090.0,2021-05-10,2.71,0,0.0,57.74,43.3,1.5,114.0,6515.8,0.0,0.0,0.0,0.0,0.0,10.542857142857143
797,9090.0,2021-05-17,3.56,7,0.12142857142857144,57.74,43.3,1.5,114.0,6515.8,0.0,0.0,0.0,0.0,0.0,10.542857142857143
798,9090.0,2021-05-24,5.18,7,0.23142857142857137,57.74,43.3,1.5,114.0,6515.8,0.0,0.0,0.0,0.0,0.0,10.542857142857143
799,9090.0,2021-05-31,6.36,7,0.16857142857142865,57.74,43.3,1.5,114.0,6515.8,0.0,0.0,0.0,0.0,0.0,10.542857142857143
800,9090.0,2021-06-07,7.96,7,0.2285714285714285,57.74,43.3,1.5,114.0,6515.8,0.0,0.0,0.0,0.0,0.0,10.542857142857143
801,9090.0,2021-06-11,8.27,4,0.0774999999999999,57.74,43.3,1.5,114.0,6515.8,0.0,0.0,0.0,0.0,0.0,10.542857142857143
802,9090.0,2021-06-14,10.82,3,0.8500000000000002,57.74,43.3,1.5,114.0,6515.8,0.0,0.0,0.0,0.0,0.0,10.542857142857143
803,9090.0,2021-06-21,11.57,7,0.10714285714285714,57.74,43.3,1.5,114.0,6515.8,0.0,0.0,0.0,0.0,0.0,10.542857142857143
804,9090.0,2021-06-27,12.5,6,0.15499999999999994,57.74,43.3,1.5,114.0,6515.8,0.0,0.0,0.0,0.0,0.0,10.542857142857143
805,9090.0,2021-06-28,12.5,1,0.0,57.74,43.3,1.5,114.0,6515.8,0.0,0.0,0.0,0.0,0.0,10.542857142857143
806,9090.0,2021-07-05,14.09,7,0.22714285714285712,57.74,43.3,1.5,114.0,6515.8,0.0,0.0,0.0,0.0,0.0,10.542857142857143
807,9090.0,2021-07-12,15.86,7,0.2528571428571428,57.74,43.3,1.5,114.0,6515.8,0.0,0.0,0.0,0.0,0.0,10.542857142857143
808,9090.0,2021-07-19,17.68,7,0.26000000000000006,57.74,43.3,1.5,114.0,6515.8,0.0,0.0,0.0,0.0,0.0,10.542857142857143
809,9090.0,2021-07-26,18.54,7,0.12285714285714278,57.74,43.3,1.5,114.0,6515.8,0.0,0.0,0.0,0.0,0.0,10.542857142857143
810,9091.0,2021-05-10,2.54,0,0.0,57.74,43.3,1.5,113.0,6270.8,0.0,0.0,7.0,0.0,0.0,10.876428571428573
811,9091.0,2021-05-17,3.46,7,0.13142857142857142,57.74,43.3,1.5,113.0,6270.8,0.0,0.0,7.0,0.0,0.0,10.876428571428573
812,9091.0,2021-05-24,5.0,7,0.22,57.74,43.3,1.5,113.0,6270.8,0.0,0.0,7.0,0.0,0.0,10.876428571428573
813,9091.0,2021-05-31,6.25,7,0.17857142857142858,57.74,43.3,1.5,113.0,6270.8,0.0,0.0,7.0,0.0,0.0,10.876428571428573
814,9091.0,2021-06-07,8.7,7,0.3499999999999999,57.74,43.3,1.5,113.0,6270.8,0.0,0.0,7.0,0.0,0.0,10.876428571428573
815,9091.0,2021-06-11,8.8,4,0.025000000000000355,57.74,43.3,1.5,113.0,6270.8,0.0,0.0,7.0,0.0,0.0,10.876428571428573
816,9091.0,2021-06-14,10.07,3,0.4233333333333332,57.74,43.3,1.5,113.0,6270.8,0.0,0.0,7.0,0.0,0.0,10.876428571428573
817,9091.0,2021-06-21,12.36,7,0.327142857142857,57.74,43.3,1.5,113.0,6270.8,0.0,0.0,7.0,0.0,0.0,10.876428571428573
818,9091.0,2021-06-27,12.85,6,0.0816666666666667,57.74,43.3,1.5,113.0,6270.8,0.0,0.0,7.0,0.0,0.0,10.876428571428573
819,9091.0,2021-06-28,12.85,1,0.0,57.74,43.3,1.5,113.0,6270.8,0.0,0.0,7.0,0.0,0.0,10.876428571428573
820,9091.0,2021-07-05,14.5,7,0.23571428571428577,57.74,43.3,1.5,113.0,6270.8,0.0,0.0,7.0,0.0,0.0,10.876428571428573
821,9091.0,2021-07-12,16.14,7,0.23428571428571437,57.74,43.3,1.5,113.0,6270.8,0.0,0.0,7.0,0.0,0.0,10.876428571428573
822,9091.0,2021-07-19,17.92,7,0.25428571428571445,57.74,43.3,1.5,113.0,6270.8,0.0,0.0,7.0,0.0,0.0,10.876428571428573
823,9091.0,2021-07-26,20.83,7,0.4157142857142852,57.74,43.3,1.5,113.0,6270.8,0.0,0.0,7.0,0.0,0.0,10.876428571428573
824,9093.0,2021-05-10,2.36,0,0.0,57.74,43.3,1.5,113.0,6885.8,0.0,0.0,0.0,0.0,0.0,10.177142857142858
825,9093.0,2021-05-17,3.2,7,0.12000000000000004,57.74,43.3,1.5,113.0,6885.8,0.0,0.0,0.0,0.0,0.0,10.177142857142858
826,9093.0,2021-05-24,5.43,7,0.3185714285714285,57.74,43.3,1.5,113.0,6885.8,0.0,0.0,0.0,0.0,0.0,10.177142857142858
827,9093.0,2021-05-31,6.73,7,0.1857142857142858,57.74,43.3,1.5,113.0,6885.8,0.0,0.0,0.0,0.0,0.0,10.177142857142858
828,9093.0,2021-06-07,8.13,7,0.20000000000000004,57.74,43.3,1.5,113.0,6885.8,0.0,0.0,0.0,0.0,0.0,10.177142857142858
829,9093.0,2021-06-11,8.4,4,0.0674999999999999,57.74,43.3,1.5,113.0,6885.8,0.0,0.0,0.0,0.0,0.0,10.177142857142858
830,9093.0,2021-06-14,9.46,3,0.3533333333333335,57.74,43.3,1.5,113.0,6885.8,0.0,0.0,0.0,0.0,0.0,10.177142857142858
831,9093.0,2021-06-21,11.55,7,0.29857142857142854,57.74,43.3,1.5,113.0,6885.8,0.0,0.0,0.0,0.0,0.0,10.177142857142858
832,9093.0,2021-06-27,11.65,6,0.016666666666666607,57.74,43.3,1.5,113.0,6885.8,0.0,0.0,0.0,0.0,0.0,10.177142857142858
833,9093.0,2021-06-28,11.65,1,0.0,57.74,43.3,1.5,113.0,6885.8,0.0,0.0,0.0,0.0,0.0,10.177142857142858
834,9093.0,2021-07-05,13.16,7,0.2157142857142857,57.74,43.3,1.5,113.0,6885.8,0.0,0.0,0.0,0.0,0.0,10.177142857142858
835,9093.0,2021-07-12,15.39,7,0.3185714285714286,57.74,43.3,1.5,113.0,6885.8,0.0,0.0,0.0,0.0,0.0,10.177142857142858
836,9093.0,2021-07-19,16.77,7,0.197142857142857,57.74,43.3,1.5,113.0,6885.8,0.0,0.0,0.0,0.0,0.0,10.177142857142858
837,9093.0,2021-07-26,18.6,7,0.2614285714285717,57.74,43.3,1.5,113.0,6885.8,0.0,0.0,0.0,0.0,0.0,10.177142857142858
838,9094.0,2021-05-10,2.11,0,0.0,46.19,34.64,1.5,112.0,4796.2,0.0,0.0,0.0,0.0,0.0,10.067857142857141
839,9094.0,2021-05-17,3.41,7,0.18571428571428575,46.19,34.64,1.5,112.0,4796.2,0.0,0.0,0.0,0.0,0.0,10.067857142857141
840,9094.0,2021-05-24,4.84,7,0.20428571428571424,46.19,34.64,1.5,112.0,4796.2,0.0,0.0,0.0,0.0,0.0,10.067857142857141
841,9094.0,2021-05-31,5.73,7,0.12714285714285722,46.19,34.64,1.5,112.0,4796.2,0.0,0.0,0.0,0.0,0.0,10.067857142857141
842,9094.0,2021-06-07,6.95,7,0.17428571428571424,46.19,34.64,1.5,112.0,4796.2,0.0,0.0,0.0,0.0,0.0,10.067857142857141
843,9094.0,2021-06-11,7.42,4,0.11749999999999994,46.19,34.64,1.5,112.0,4796.2,0.0,0.0,0.0,0.0,0.0,10.067857142857141
844,9094.0,2021-06-14,8.73,3,0.4366666666666668,46.19,34.64,1.5,112.0,4796.2,0.0,0.0,0.0,0.0,0.0,10.067857142857141
845,9094.0,2021-06-21,10.96,7,0.3185714285714286,46.19,34.64,1.5,112.0,4796.2,0.0,0.0,0.0,0.0,0.0,10.067857142857141
846,9094.0,2021-06-27,11.74,6,0.1299999999999999,46.19,34.64,1.5,112.0,4796.2,0.0,0.0,0.0,0.0,0.0,10.067857142857141
847,9094.0,2021-06-28,11.74,1,0.0,46.19,34.64,1.5,112.0,4796.2,0.0,0.0,0.0,0.0,0.0,10.067857142857141
848,9094.0,2021-07-05,13.76,7,0.28857142857142853,46.19,34.64,1.5,112.0,4796.2,0.0,0.0,0.0,0.0,0.0,10.067857142857141
849,9094.0,2021-07-12,15.59,7,0.26142857142857145,46.19,34.64,1.5,112.0,4796.2,0.0,0.0,0.0,0.0,0.0,10.067857142857141
850,9094.0,2021-07-19,17.81,7,0.317142857142857,46.19,34.64,1.5,112.0,4796.2,0.0,0.0,0.0,0.0,0.0,10.067857142857141
851,9094.0,2021-07-26,20.16,7,0.3357142857142859,46.19,34.64,1.5,112.0,4796.2,0.0,0.0,0.0,0.0,0.0,10.067857142857141
852,9095.0,2021-05-10,2.3,0,0.0,57.74,43.3,1.5,113.0,6840.5,0.0,0.0,41.0,0.0,0.0,10.453571428571427
853,9095.0,2021-05-17,3.66,7,0.19428571428571434,57.74,43.3,1.5,113.0,6840.5,0.0,0.0,41.0,0.0,0.0,10.453571428571427
854,9095.0,2021-05-24,5.09,7,0.20428571428571424,57.74,43.3,1.5,113.0,6840.5,0.0,0.0,41.0,0.0,0.0,10.453571428571427
855,9095.0,2021-05-31,6.24,7,0.16428571428571434,57.74,43.3,1.5,113.0,6840.5,0.0,0.0,41.0,0.0,0.0,10.453571428571427
856,9095.0,2021-06-07,7.83,7,0.22714285714285712,57.74,43.3,1.5,113.0,6840.5,0.0,0.0,41.0,0.0,0.0,10.453571428571427
857,9095.0,2021-06-11,7.97,4,0.03499999999999992,57.74,43.3,1.5,113.0,6840.5,0.0,0.0,41.0,0.0,0.0,10.453571428571427
858,9095.0,2021-06-14,9.22,3,0.41666666666666696,57.74,43.3,1.5,113.0,6840.5,0.0,0.0,41.0,0.0,0.0,10.453571428571427
859,9095.0,2021-06-21,11.05,7,0.26142857142857145,57.74,43.3,1.5,113.0,6840.5,0.0,0.0,41.0,0.0,0.0,10.453571428571427
860,9095.0,2021-06-27,11.77,6,0.11999999999999982,57.74,43.3,1.5,113.0,6840.5,0.0,0.0,41.0,0.0,0.0,10.453571428571427
861,9095.0,2021-06-28,11.77,1,0.0,57.74,43.3,1.5,113.0,6840.5,0.0,0.0,41.0,0.0,0.0,10.453571428571427
862,9095.0,2021-07-05,14.36,7,0.37,57.74,43.3,1.5,113.0,6840.5,0.0,0.0,41.0,0.0,0.0,10.453571428571427
863,9095.0,2021-07-12,16.19,7,0.2614285714285717,57.74,43.3,1.5,113.0,6840.5,0.0,0.0,41.0,0.0,0.0,10.453571428571427
864,9095.0,2021-07-19,18.19,7,0.2857142857142857,57.74,43.3,1.5,113.0,6840.5,0.0,0.0,41.0,0.0,0.0,10.453571428571427
865,9095.0,2021-07-26,20.71,7,0.35999999999999993,57.74,43.3,1.5,113.0,6840.5,0.0,0.0,41.0,0.0,0.0,10.453571428571427
866,9096.0,2021-05-10,3.0,0,0.0,57.74,43.3,1.5,113.0,6749.8,0.0,0.0,8.0,0.0,0.0,12.486428571428572
867,9096.0,2021-05-17,4.23,7,0.17571428571428577,57.74,43.3,1.5,113.0,6749.8,0.0,0.0,8.0,0.0,0.0,12.486428571428572
868,9096.0,2021-05-24,6.27,7,0.2914285714285713,57.74,43.3,1.5,113.0,6749.8,0.0,0.0,8.0,0.0,0.0,12.486428571428572
869,9096.0,2021-05-31,7.29,7,0.14571428571428577,57.74,43.3,1.5,113.0,6749.8,0.0,0.0,8.0,0.0,0.0,12.486428571428572
870,9096.0,2021-06-07,9.51,7,0.3171428571428571,57.74,43.3,1.5,113.0,6749.8,0.0,0.0,8.0,0.0,0.0,12.486428571428572
871,9096.0,2021-06-11,9.74,4,0.05750000000000011,57.74,43.3,1.5,113.0,6749.8,0.0,0.0,8.0,0.0,0.0,12.486428571428572
872,9096.0,2021-06-14,11.83,3,0.6966666666666667,57.74,43.3,1.5,113.0,6749.8,0.0,0.0,8.0,0.0,0.0,12.486428571428572
873,9096.0,2021-06-21,13.18,7,0.1928571428571428,57.74,43.3,1.5,113.0,6749.8,0.0,0.0,8.0,0.0,0.0,12.486428571428572
874,9096.0,2021-06-27,14.0,6,0.13666666666666671,57.74,43.3,1.5,113.0,6749.8,0.0,0.0,8.0,0.0,0.0,12.486428571428572
875,9096.0,2021-06-28,14.0,1,0.0,57.74,43.3,1.5,113.0,6749.8,0.0,0.0,8.0,0.0,0.0,12.486428571428572
876,9096.0,2021-07-05,17.88,7,0.5542857142857142,57.74,43.3,1.5,113.0,6749.8,0.0,0.0,8.0,0.0,0.0,12.486428571428572
877,9096.0,2021-07-12,19.85,7,0.28142857142857175,57.74,43.3,1.5,113.0,6749.8,0.0,0.0,8.0,0.0,0.0,12.486428571428572
878,9096.0,2021-07-19,20.47,7,0.0885714285714282,57.74,43.3,1.5,113.0,6749.8,0.0,0.0,8.0,0.0,0.0,12.486428571428572
879,9096.0,2021-07-26,23.56,7,0.4414285714285714,57.74,43.3,1.5,113.0,6749.8,0.0,0.0,8.0,0.0,0.0,12.486428571428572
880,9097.0,2021-05-10,2.7,0,0.0,57.74,43.3,1.5,114.0,6488.8,0.0,0.0,6.0,0.0,0.0,11.370000000000001
881,9097.0,2021-05-17,3.81,7,0.15857142857142856,57.74,43.3,1.5,114.0,6488.8,0.0,0.0,6.0,0.0,0.0,11.370000000000001
882,9097.0,2021-05-24,5.43,7,0.23142857142857137,57.74,43.3,1.5,114.0,6488.8,0.0,0.0,6.0,0.0,0.0,11.370000000000001
